USDSEK-S.ST,CURRENCY/SEB CT 20,STO
XDDX.SW,DBXT DAX U IN 1DD,EBS
XCHB.DE,DBXT CSI300 BAN 1C,GER
PBND-163.TA,TELBDY/PSAGOT S163,TLV
60916.L,ATLANTIC FIN 14 VRN,LSE
JB6M.DE,J BAER S EQ EM SC,GER
M9SZ.F,RBS M A EFEXSA C,FRA
XSH.TO,iShares Core Canadian ST Corp + Maple Bd,TOR
93NO.L,BASKET/RBS 15,LSE
M9SJ.HM,RBS M A D RUSS C,HAM
C001.MU,COMS DAX IC,MUN
11720378.DU,DBX ISE YP 1C,DUS
18313597.SW,ZKB SILVERETF AACHF,EBS
19SO.L,BASKET/BARCLAYS 18,LSE
XACT-BASINDUSTRI.,,
X018.DU,COMS M RUS30 C IC,DUS
77OU.L,ZEBRA/INVESTEC 15,LSE
KSMCM-31.TA,BASKT/KSM SAL S 31,TLV
EXI2.BE,ISHS DWJNGLTT50,BER
145850.KS,TREX Fundamental 200,KSC
C004.F,COMS SHORTDAX IC,FRA
18067701.DU,ARCEL 17 SRN,DUS
EU340.SW,UBS CAP SECS,EBS
JBPACX.SW,JB PHYSPALLADAX CHF,EBS
SXRQ.F,ISHS EUR GOV EUR-AC,FRA
EL4A.MU,DK DAX UCTS ETF T,MUN
X12133.TI,5 BSKT/SG ISSUER 21,TLO
RSPE.MI,RBS M A SP500 H C,MIL
X016.F,COMS M EAST EU IC,FRA
YANG,Direxion Daily FTSE China Bear 3X ETF,PCX
50OL.L,SAVOLA/HSBC 15 ELN,LSE
FINZ,ProShares UltraPro Short Financials,PCX
CEBJ.F,ISHS MSCI USD-B-ACC,FRA
VSTX.L,ETFS BofAML IVSTOXX GO ETF,LSE
XCBC.SW,DBXT DBCB BLU 4CC,EBS
LYMK.MU,L UC ETF FTS MIB 3D,MUN
ZPRE.SG,SPD MSCI EMU EUR-AC,STU
XMHA.F,ISH L EMU LC C,FRA
10737596.DU,ISHS FTSE EUR-ACC,DUS
CSUK.SW,ISHS MSCI UK GBP-AC,EBS
WLDU.L,Lyxor ETF MSCI World Mthly Hdg D-USD A/I,LSE
62PV.L,AAIT/HSBC 16,LSE
152280.KS,KOSEF 200 Futures,KSC
92TR.L,HUANENG/HSBC WT19,LSE
IQQS.BE,ISHS EUR ST SM G-CT,BER
117186.L,NWRS/HSBC 14 ELN,LSE
OEF,iShares S&P; 100,PCX
LYYL.DU,L UC ETF E600 TR&L;,DUS
LYSX.SG,L UC ETF S 50 D EUR,STU
JXI,iShares Global Utilities,PCX
X010.F,COMS M WLD IC,FRA
GLL,ProShares UltraShort Gold,PCX
139260.KS,TIGER IT,KSC
C074.F,COMS S600 RE IC,FRA
EUMV.L,OSSIAM LUX OSSIAM ISTOXX EURP M,LSE
19TA.L,SPIMACO/HSBC 16 ELN,LSE
DXS5.SG,DBXT MSCI AC AJ 1C,STU
4976712.DU,GO DAXGLB COAL G-CT,DUS
AIGI.L,ETFS COMMODITY SECURITIES LIMIT,LSE
XATX.L,,
TCT25-40.TA,TA25/TACHLIT GL S40,TLV
DOL,WisdomTree International LargeCp Div ETF,PCX
PSRTY-66.TA,RTY/PSAGOT S66,TLV
XS3R.MI,DBXT SE600 F&B; 1C,MIL
X026.SG,COMS M EU SM IC,STU
10771517.DU,AM GRAD 10-15 ETF C,DUS
CSJPL.MI,ISHS MSCI JP USD-AC,MIL
1974776.SG,DZ BK CAP FUND FRN,STU
RSXJ,Market Vectors Russia Small-Cap ETF,PCX
3614439.DU,DBXT STO E 600 1C,DUS
22684048.IR,FINEX MSCI AUS USD,ISE
EUN8.F,ISHS EUR GOV B G-CT,FRA
SPYM.SG,SPDR MSCI EM USD-AC,STU
89YR.L,EQRECLTD/HSBC 17,LSE
LYMV.DE,L UC ETF S AF C EUR,GER
22414210.SG,2 SWISSCOM/LUNAR 20,STU
IBCA.MU,ISHS EU GOV BD G-CT,MUN
IUS5.BE,ISHS GLB INF L G-CT,BER
PPS.TO,PowerShares Canadian Preferred Share ETF,TOR
XMKU.SG,DBXT MSCI EMUTI 1C,STU
EXI5.DE,ISHSEU600REST,GER
139310.KS,TIGER METAL,KSC
XD3.PA,DBXT ESS D30 1D,PAR
LSICHA.SW,UBSSXILSC CHF ADIS ,EBS
DJUB.L,iPath DJ-UBS Commodity Idx TR (DE) ETN,LSE
IBCD.BE,ISHS USD CO BD G-CT,BER
M9SH.DE,RBS M A D BRIC C,GER
12DP.L,M&M;/HSBC 16 VRN,LSE
HRBND-22.TA,NLGB/HAREL SAL S22,TLV
X13E.MI,DBX SOV 1-3 1C,MIL
XESX.MI,DBXT ES50 1D,MIL
SXRP.DU,ISHS EUR GOV EUR-AC,DUS
CUK.L,Amundi ETF MSCI UK A/I,LSE
OILEUA.SW,CMCIOILSFEUADIS,EBS
MBTSH-45.TA,BOND2-5/PSG IND S44,TLV
2E7C.DE,AM METALS UCITS ETF,GER
XEMD.SW,DBXT MSCI EMSD 1C,EBS
EUREUA.SW,UBS ETF MSCI EU AD,EBS
DFE.MX,WSDMTR EUR SMCP-SBI,MEX
ZPRL.F,SSGA EUR LOW EUR-AC,FRA
LYY4.MU,L UCITS JAP D EUR,MUN
DBX3.DE,DBXT MSCI EM LA 1C,GER
CNX1.L,ISHARES VII PLC ISHARES NASDAQ ,LSE
SDY.MX,SPDR S&P; DIVID ETF,MEX
PIO.PA,POWSHS GLOB WAT EUR,PAR
HLTW.PA,MUL LY W HEAL C CC,PAR
MLPO,Credit Suisse S&P; MLP Index ETN,PCX
SPYG.SG,SPDR S&P; UK DIV GBP,STU
IUES.AS,ISHS S&P500; EUR-ACC,AMS
KSM-4DAX.TA,DAX/KSM SAL S4,TLV
XCS4.DE,DBXT MSCI THAI 1C,GER
H4ZQ.MU,HSBC MSCISOUTH G-CT,MUN
2098142.DE,SPDR SM CAP UC ETF,GER
SXR2.DU,ISH MSCI CAN USD-AC,DUS
10501281.MU,9.5 DB CF TR XI-S,MUN
10473989.SG,GSI 17 FRN,EWX
IQQQ.MU,ISHS GLB WATER G-CT,MUN
IQQ9.HM,ISHS BRIC 50 G-CT,HAM
XWSE.L,DB X-TRACKERS DBX MSCI WORLD EN,LSE
SYBL.SG,SSGA BAR 15+YR GBP,STU
RYE,Guggenheim S&P; 500 Equal Wt Energy ETF,PCX
ETLZ.MU,GO RUSS 2000 U G-CT,MUN
137990.KS,TIGER GREEN,KSC
SHIP.L,GO UCITS ETF SOLUTIONS PLC ETFS,LSE
XCS6.SG,DBXT MSCI CHINA 1C,STU
HRBND-56.TA,BSKT/HRL SAL S56,TLV
SFK,ProShares UltraShort Russell1000 Growth,PCX
EUNJ.BE,ISHS MSCI PAC G-CT,BER
DBXQ.SG,DBX SOV EUR 3-5 1C,STU
10907108.F,UBSJ 16 FRN,FRA
EFNL,iShares MSCI Finland Capped,PCX
FAZ,Direxion Daily Financial Bear 3X ETF,PCX
UPW,ProShares Ultra Utilities,PCX
8H81.SG,COMS FTSE100 IC,STU
AGCP.L,ETFS COMMODITY SECURITIES LIMIT,LSE
S10.PA,AM GRAD 10-15 ETF C,PAR
HMAF.L,HSBC MSCI AC FAR EAST ex JAPAN ETF,LSE
6PSB.MU,POWSHS FTSE DEV EUR,MUN
IUTSF.PK,ISHARES S&P;/TSX 60 I,PNK
XDDX.DU,DBXT DAX U IN 1DD,DUS
PXH,PowerShares FTSE RAFI Emerging Mkts ETF,PCX
C542.F,COMS IGCC 5-7 IC,FRA
4494872.DU,L UC ETF ASIA C EUR,DUS
NKY,MAXIS Nikkei 225 ETF,PCX
P63974.MI,BPAG14.25E16,MIL
4525477.PA,AMUNDI ETF MS GER,PAR
11068618.MU,7.5 USD/RUB/IBRD 17,MUN
AOA,iShares Aggressive Allocation,PCX
XLUP.L,Source Utilities S&P; US Select Sect ETF,LSE
CCVX,UBS E-TRACS Dly Sh 3Mo S&P500; VIX Fu ETN,PCX
DESD.L,WisdomTree US SmallCap Dividend ETF,LSE
SMMCHI.SW,UBSETFSMIM CHF IDIS,EBS
VDEM.L,Vanguard FTSE Emerging Markets ETF,LSE
XIV,VelocityShares Daily Inverse VIX ST ETN,PCX
AUTP.MI,L UC ETF AUT PARTS,MIL
540D.DE,AM EUR UTIL UCI ETF,GER
DIRT,iPath Pure Beta Agriculture ETN,PCX
ENRG.L,UBS AG UBS ETC(UBS BBG CMCI ENE,LSE
FXSG,CurrencyShares Singapore Dollar ETF,PCX
60XS.L,SBOI/HSBC WT19,LSE
AIGC.L,ETFS COMMODITY SECURITIES LIMIT,LSE
FXY.MX,CURRCYSHS JAP YEN,MEX
CSP1.L,ISHARES VII PLC ISHARES CORE S&,LSE
L8I1.HM,L UCIT CH ENT C EUR,HAM
VHYL.L,VANGUARD FUNDS PLC VANGUARD FTS,LSE
MSED.L,LYXOR INDEX FUND LYXOR EURO STO,LSE
EUDI.L,SPDR_ S&P; Euro Dividend Aristocrats ETF,LSE
P3WB.BE,PWRSHS DYN LEIS&ENT;,BER
12170548.SW,L UC ETF H YI 30 ,EBS
FINSW.MI,MUL LY W FINANC CC,MIL
AEXT.AS,SSGA SPDR AEX EUR,AMS
CLO.TO,iShares Oil Sands Comm,TOR
X019.DU,COMS M TAIW IC,DUS
I7X2.BE,ISHS S&P;/TSX60 TU,BER
TIPZ,PIMCO Broad U.S. TIPS ETF,PCX
DX1B.SG,CAN EQ L EM MKT DD,STU
77TQ.L,BASKET/RBS 15,LSE
MATL.L,Lyxor ETF S&P; 500 Capped Mater Sct C-USD,LSE
ZPR3.SG,SSGA RUSSE 3000 USD,STU
SHORT-EUR-F-S.ST,CURRENCY/SEB 20,STO
REW,ProShares UltraShort Technology,PCX
LYY7.DU,MUL LY DAX,DUS
BSCG,Guggenheim BulletShrs2016 Corp Bd ETF,PCX
EXSI.HM,ISHS EU STX UET,HAM
0EYF.F,ORIGIN ENERGY 71VRN,FRA
EUNR.SG,ISHS EUR CRP B G-CT,STU
XGED.L,,
CAFE,iPath Pure Beta Coffee ETN,PCX
LWMV.L,OSSIAM LUX OSSIAM WORLD MIN VAR,LSE
DBX5.DE,DBXT MSCI TAIW 1C,GER
DBZD.SG,DBX I ESF 1C,STU
CSBGU0.MI,ISHS USD TRE USD-AC,MIL
BRENT-DNM.OL,BRENT/DNB CT 43,OSL
CPXJ.AS,ISHS CR PAC USD-AC,AMS
SHYG.L,ISHARES PLC ISHARES EURO HIGH Y,LSE
VEF5.BE,MKET VECT GLD MIN,BER
RWU-D.TO,FIRST ASSET MSCI USA LR WGTD UN,TOR
P89706.MI,BPAENI17.54E17,MIL
ISQ8.BE,ISH SP NA TECH,BER
QDF,FlexShares Quality Dividend ETF,PCX
DXS8.DU,DBXT SE600 BKSH 1C,DUS
UIMR.SG,UBS ETF M EMESR AD,STU
M9SE.DU,RBS M A DJ T20,DUS
ZEO.TO,BMO S&P;/TSX Equal Weight Oil&Gas; ETF,TOR
50E.PA,HSBC STOXX 50 EUR,PAR
IWDA.AS,ISHS CR WD USD-AC,AMS
DBPV.DE,DBXT MSCI W UTI 1C,GER
S2GBAH.SW,UBS ETF MS2035G AD,EBS
IQQV.SG,ISHS EUR MA LA G-CT,STU
CWF.PA,AM WLD FIN ETF EUR,PAR
XUTS.L,DB X-TRACKERS II DBX US TREASUR,LSE
10533073.DU,ISHSTGLSELD100,DUS
X013.BE,COMS M N AMER IC,BER
TRVL.MI,L UC ETF E600 TR&L;,MIL
EL4J.SG,DK MSCI JP LC,STU
SACC.MI,,
UIMT.SG,UBS ETF M PA SR AD,STU
XESX.SW,DBXT ES50 1D,EBS
18MP.DE,AM WLD EX EM UC ETF,GER
FLTR,Market Vectors Investment Grd Fl Rt ETF,PCX
ARKK,ARK Innovation ETF,PCX
ALAT.L,Amundi ETF MSCI EM Latin America EUR A/I,LSE
10471820.DU,GO DAX DAILY 2 G-CT,DUS
SC0Z.BE,SO SX 600 UT EUR-AC,BER
AMLP,Alerian MLP ETF,PCX
LYY5.MU,L UC ETF EURO D EUR,MUN
10200633.SW,ISHS EUR GOV EUR-AC,EBS
XSPR.L,DB X-TRACKERS DBX STOXX EUROPE ,LSE
AADR,AdvisorShares WCM/BNY MlnFcsd GR ADR ETF,PCX
EWH,iShares MSCI Hong Kong,PCX
38ED.L,PNA/HSBC 15 ELN,LSE
SMLP.F,SM US EN INF A G-CT,FRA
122291.L,ACGC/HSBC 14 ELN,LSE
LYQD.DE,L UC ETF TAIW C EUR,GER
SYBQ.SG,SSGA BAR 0-5 ST GBP,STU
EUN4.MU,ISHS EUR AGG B G-CT,MUN
C001.F,COMS DAX IC,FRA
TAN,Guggenheim Solar ETF,PCX
INDS.L,Lyxor ETF S&P; 500 Cappd Indust Sct C-USD,LSE
VE45.BE,MKT VCTRS COLOMBIA,BER
1951019.SG,OVAG FIN VRN,STU
FHM.TO,FT AlphaDEX US Materials Sector ETF,TOR
C005.MU,COMS SDAX IC,MUN
IPN,SPDR S&P; International Indl Sect ETF,PCX
4855256.DU,A JAP UCITS ETF EUR,DUS
PCSVE5ISHB.ST,OMXS30/SHB 15 CT,STO
DX29.F,DBXT MSCI PE 1CC,FRA
SCAD.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
VEFA.MU,MKTVCTRS AGRBSINESS,MUN
SHRT-LIVS-H.ST,BASKET/SHB 21 NTS,STO
XBAS.F,DBXT MSCI SING 1C,FRA
182480.KS,TIGER SYNTH-MSCI US REIT(H),KSC
16GI.L,HUL/HSBC16S APAC023,LSE
CB5.L,Amundi ETF MSCI Europe Banks A/I,LSE
BULL-OLJA-X2-S.ST,BRN/SEB 22 NTS,STO
78HU.L,ABAN/HSBC 16,LSE
IYW,iShares US Technology,PCX
ERO,iPath EUR/USD Exchange Rate ETN,PCX
XS6R.L,DB X-TRACKERS DBX STOXX EUROPE ,LSE
FDT,First Trust Dev Mkts Ex-US AlphaDEX ETF,PCX
KINA-BULL-AS.ST,CURRENCY/SEB 14,STO
FRC1.SG,UBS ETF FTSE250 AD,STU
SCHC,Schwab International Small-Cap Eq ETF,PCX
UC41.L,UBS ETF (IE) S&P; 500 SF,LSE
HEF.TO,Horizons Enhan Inc Financials ETF Comm,TOR
SMLN.SG,SOUJPX 400 ETF G-CT,STU
XSKR.MI,DBXT SE600 TEL 1C,MIL
GQ9.BE,SPDR GOLD,BER
20649124.DU,ISHS GL CO BN G-CT,DUS
63TU.L,BSKT/RBS 17 NTS,LSE
VHT.MX,VANGRD HLTH IDX,MEX
XB4A.HM,DBXT ATX 1C,HAM
ISQW.BE,ISHS GLBL TELECOM,BER
ISQK.BE,ISHS CR S&P; SM CAP,BER
CD91.HM,COMS NY A GOLD IC,HAM
10737567.SW,ISHS MSCI EU EUR-AC,EBS
LYYE.MU,L UCITS RUSS C EUR,MUN
UEF6.DE,UBS ETF BEUR1-5 AD,GER
ITLY,PowerShares DB Italian Trsy Bd Futs ETN,PCX
C074.SG,COMS S600 RE IC,STU
RSM.AX,Russell Australian Semi-Govt Bd ETF,ASX
DLBL,iPath US Treasury Long Bond Bull ETN,PCX
AUSE,WisdomTree Australia Dividend ETF,PCX
SGQP.L,MULTI UNITS LUXEMBOURG LYXOR ET,LSE
LEM.PA,L U ETF E MKT C EUR,PAR
X017.DU,COMS M JAP IC,DUS
H4ZG.F,HSBC MSCI BRAZ G-CT,FRA
XLU.MX,SEL SCT UTILITIES,MEX
H4ZP.MU,HSBC MSCI CHIN G-CT,MUN
ETLN.SG,GO GLB NUC ENG G-CT,STU
PACEUA.MI,UBS ETF MSCI PA AD,MIL
XMM.TO,iShares MSCI EM Min Volatility,TOR
23776094.SG,SB CAPITAL 24 VRN,STU
DBZR.F,DBXT HSI SH DAY 2C,FRA
EXX7.HM,ISHS NIK 225 UC,HAM
M9SF.DE,RBS M A DGL A C,GER
LYMC.BE,L UC ETF KOR C EUR,BER
YGEA.AX,BETA GEAR EIN,ASX
12981968.DU,GO BOFAML G-CT,DUS
XSDS.L,DB X-TRACKERS DBX STOXX EUR 600,LSE
X502.SW,COMS ILSD1-3 IC,EBS
XAXJ.MI,DBXT MSCI AC AJ 1C,MIL
UDN,PowerShares DB US Dollar Bearish ETF,PCX
XRU.NX,DBX RUSSELL 2000 1C,ENX
PUD.TO,Purpose US Dividend ETF,TOR
FXIT.ME,FINEX MSCI USA USD,MCX
CRU1.L,ISHARES VII PLC ISHARES MSCI RU,LSE
XBAT.MI,DBX SOV EUR AAA 1C,MIL
IQQG.SG,ISHS EUR MR LG G-CT,STU
C4D.PA,AM CAC40 UCITS ETF ,PAR
LCTO.L,ETFS COMMODITY SECURITIES LIMIT,LSE
BEAR-GULL-DNM.OL,COMM/DNB 41 ETN,OSL
SXKEEXN.MX,ISEUSTTEL 30-15,MEX
EMCP.L,ISHARES V PUBLIC LIMITED COMPAN,LSE
AHJ.MC,L U ETF/NA AS D EUR,MCE
X00980.TI,SX5E/SG ISSUER15ELN,TLO
BSCF,Guggenheim BulletShrs2015 Corp Bd ETF,PCX
11620778.SW,UBS HFRX CHF-A-ACC,EBS
VEFA.BE,MKTVCTRS AGRBSINESS,BER
FIVZ,PIMCO 3-7 Year U.S. Treasury ETF,PCX
4IU3.BE,PWSH GLB LST PRV EQ,BER
TNOW.L,MULTI UNITS LUXEMBOURG LYXOR ET,LSE
VOOX.DE,MUL LY DL F IN,GER
DBO.MX,PWRSHS DB OIL FD,MEX
EXSE.HM,ISHSSTXEUSM200,HAM
GGWA.MU,SAUR F-S ZIELV30 C,MUN
PBD.TO,Purpose Total Return Bond ETF,TOR
540K.F,AM UK UCITS ETF,FRA
ITWN.L,ISHARES PLC ISHARES MSCI TAIWAN,LSE
BULL-OBX-X3-DNM.O,,
TLT.MX,ISH 20+Y TRS BD,MEX
UIQ9.F,UBS FTSE GBP-A-ACC,FRA
24315515.SG,BARC/MS 24,EWX
SHORT-SOCKE-A-S.S,,
EXX7.SG,ISHS NIK 225 UC,STU
IUSD.F,ISHS MSCI WD IS G-C,FRA
MDLL,Direxion Daily Mid Cap Bull 2X ETF,PCX
DBXI.F,DBXT FTSE MIB 1D,FRA
HYGH,iShares Interest Rate Hedged High Yld Bd,PCX
10010517.DU,ISHS S&P; SC600 G-CT,DUS
QQQ.MX,POWERSHARES QQQ,MEX
CMU.PA,A MSC EMU UCITS ETF,PAR
QUAL.AX,Market Vectors MSCI Wld ex Aus Qlty ETF,ASX
SC0C.SG,SOU EU 600 EUR-A-AC,STU
DBXW.F,DBXT MSCI WORLD 1C,FRA
JB6W.F,J BAER SM EQ W SC,FRA
C070.SW,COMS S600 INS IC,EBS
EMI.MI,L UC ETF INF INV GR,MIL
4GX8.BE,GLBLX CHINA FIN ETF,BER
66927.L,RBS/INDX 14,LSE
P28168.MI,BPAMES123%E15,MIL
QGBR,SPDR MSCI United Kingdom Qual Mix ETF,PCX
MLPW,UBS ETRACS Wells Fargo MLP ETN,PCX
IXP.AX,iShares Global Telecom (AU),ASX
24470374.L,CHEMICAL/HSBC15,LSE
D5BG.HM,DBX IE LC 1C,HAM
EMDG,EGShares Emerging Markets Div Gr ETF,PCX
PXN,PowerShares Lux Nanotech,PCX
EUNI.BE,ISHS MSCI EM M G-CT,BER
XDTK.L,db x-trackers MSCI Turkey ETF (DR) 1D,LSE
IDJV.AS,ISHS EUR MA LA EUR,AMS
93QY.L,BASKET/BCS 14,LSE
LYHLTW.SW,MUL LY W HEAL C CC,EBS
EXI2.DU,ISHS DWJNGLTT50,DUS
GTAA,AdvisorShares Morg Crk Glbl Tacticl ETF,PCX
SESP.L,ISHARES V PUBLIC LIMITED COMPAN,LSE
XG5D.L,DB X-TRACKERS II DBX IBOXX GBP ,LSE
H4ZN.MU,HSBC S&P; 40 G-CT,MUN
SYBD.SG,SSGA BR EURO CR EUR,STU
EXSC.DE,ISHS STXEULG200,GER
21846324.IR,UBS ETF MSCI UK AD,ISE
XWHD.MI,DBXT MSCI W HC 1C,MIL
1214173.DU,SPDR H CARES UC ETF,DUS
LGAS.L,ETFS COMMODITY SECURITIES LIMIT,LSE
RQC.TO,RBC Target 2015 Corporate Bond ETF,TOR
IRUB.BE,ISHS S&P; ASIA 50,BER
VHTX.SG,GO BOFAML G-CT,STU
EUNR.DU,ISHS EUR CRP B G-CT,DUS
PSTX-170.TA,SXXP/PSGT IND S170,TLV
XGIG.L,DB X-TRACKERS II DBX GLOBAL INF,LSE
ZSL,ProShares UltraShort Silver,PCX
51EV.L,BASKET/BARCLAYS 18,LSE
BUNL,PowerShares DB German Bund Futures ETN,PCX
NOBL,ProShares S&P; 500 Dividend Aristocrats,PCX
FLAT,iPath US Treasury Flattener ETN,PCX
EUNP.BE,,
LYS3.SG,L U ETF R1000 C EUR,STU
FXZ.MX,FSTTR MATRLS ALPDX,MEX
IDJG.SW,ISHS EUR MR LG EUR,EBS
IDVY.AS,ISHS EUR DIVID EUR,AMS
45ZE.L,BALRAMPUR/HSBC16VRN,LSE
18M6.DE,AM EU HEALTH UC ETF,GER
1170018.BE,ING CAP FR,BER
BULP.L,ETFS COMMODITY SECURITIES LIMIT,LSE
HOG.TO,Horizons Can Midstream Oil & Gas ETF,TOR
UC14.L,UBS ETFS PLC UBS ETFS PLC - CMC,LSE
MXWO.L,Source MSCI World ETF,LSE
1880714.AS,IKB FUND TRUST VRN,AMS
TWON,IQ Taiwan Small Cap ETF,PCX
CCOC.SW,CCOC/ETFS,EBS
13711579.SW,UBS ETF EMU SMC ID,EBS
C066.SW,COMS S600 FS IC,EBS
J40T.BE,PR ULSH 20+Y TR ETF,BER
10407898.DU,SOU 600 HEA EUR-AC,DUS
EL4K.MU,DK IB LSD 1-10,MUN
INXX,EGShares India Infrastructure ETF,PCX
E130.HM,COMS MSCI WEMEN IC,HAM
GC40.DU,A CAC40 UCITS ETF C,DUS
LYME.DU,L UC HK (HSI) D EUR,DUS
22534681.SW,UBS ETF MS2035 AD,EBS
10689810.SW,L UC BD EX FI C EUR,EBS
SCHF,Schwab International Equity ETF,PCX
IS3M.F,ISH EURO ULTBD G-CT,FRA
DBX1.SG,DBXT MSCI EM 1C,STU
ENER.MC,L UC ETF N EN D EUR,MCE
18MQ.DE,A WLD EX EU ETF EUR,GER
IBTM.L,ISHARES II PLC ISHARES $ TREASU,LSE
ENMK-57.TA,MAKAM/INDEX SAL S57,TLV
EWG,iShares MSCI Germany,PCX
LYM5.MU,L UCITS 5-7Y INV GR,MUN
XDJP.MI,DBX NIKKEI 225 DR,MIL
LYPX.F,MUL LY BC MOM CC,FRA
TCBYO-88.TA,TASEBM/TACH CMP S88,TLV
XMRD.L,DB X-TRACKERS DBX MSCI RUSSIA 2,LSE
BXDD,Barclays Short D Lvgd Inv S&P; 500 TR ETN,PCX
CBU7.L,ISHARES VII PLC ISHARES USD TSY,LSE
KOL,Market Vectors Coal ETF,PCX
MVOL.L,iShares MSCI World Minimum Volatility,LSE
006204.TW,Sinopac TAIEX ETF,TAI
18M5.F,AM CONS STAP UC ETF,FRA
PLUSA.SW,UBSETFPLDM USD ADIS,EBS
LIT,Global X Lithium ETF,PCX
CBD.TO,iShares Balanced Inc CorePortfolio Comm,TOR
IITB.L,iShares Italy Government Bond,LSE
10663497.F,BCO BRASI JRSFRN-S,FRA
GMOM,Cambria Global Momentum ETF,PCX
4998880.SG,8.625 ABINBEV17EMTN,STU
EDSG.MU,ETFS GOLD-TU,MUN
X503.DE,COMS ILSD3-5 IC,GER
XSC.PA,DBXT ES50 1C,PAR
IS0F.MU,ISHS GLD PRD USD-AC,MUN
PGHY,PowerShares Global ShrtTerm HiYld Bd ETF,PCX
O090.L,ISHARES PLC ISHARES FTSE EPRA/N,LSE
VE42.MU,MK VCT JR GLD MINER,MUN
ENGN,iShares Industrials Bond,PCX
DXS0.MU,DBXT SLI 1D,MUN
EEMB.L,ISHARES II PLC ISHARES J.P. MOR,LSE
51FJ.L,AL RAJHI/HSBC 15ELN,LSE
IQQN.MU,ISHS MSCI NH AM G-C,MUN
LVE.PA,L UC ETF STX 50 LEV,PAR
XELL.DE,DBXT2 I EU5 DTR 1CC,GER
ISVQ.BE,ISHS MSCI ITA CP,BER
LYHSI.SW,L UC HK (HSI) D USD,EBS
77TF.L,INDEX/RBS 15,LSE
PHAL.L,ETFS INDUSTRIAL METAL SECURITIE,LSE
ITWN.SW,ISHARES MSCI TA USD,EBS
HOGS.MI,HOGS/ETFS,MIL
IH2O.MI,ISHS GLB WATER USD ,MIL
RQFI.L,DB X-TRACKERS DBXT HARVEST CSI3,LSE
RSX,Market Vectors Russia ETF,PCX
JBGOGX.SW,JB PHYSGD AX (GBP),EBS
UC19.L,UBS ETF (IE) HFRX Global HF SF USD,LSE
1099331.F,DEUT TEL 30 VRN ,FRA
IXJ.MX,ISHS GLBL HLTH,MEX
C053.F,COMS ES50 D LEV IC,FRA
13635825.SW,UBS ETF MJI2035 AD,EBS
14338745.SW,L UC BD 5-7Y C EUR,EBS
24020108.SW,UBS ETF BUS 1-5 AHD,EBS
M9SB.BE,RBS M A RICI A C,BER
IYK.MX,ISH US CONS GDS,MEX
XLA.PA,DBXT MSCI EM LA 1C,PAR
IEMI.AS,ISHS EM MK INFR USD,AMS
22619098.IR,FINEX MSCI USA USD,ISE
VBG.TO,Vanguard Global ex-US Aggt Bd ETF CAD-H,TOR
ISVI.MU,ISHS MSCI BR CP,MUN
KTA75-31.TA,TA75/KSM SAL S31,TLV
XTL,SPDR S&P; Telecom ETF,PCX
WYDE,ProShares CDS Shrt Nrth Amer HY Crdt ETF,BTS
091170.KS,KODEX BANKs,KSC
1980607.SG,NBOG VRN REG-S,STU
TGTLDB-4.TA,T-D20/TACHLIT GL S4,TLV
63XY.L,YTCH/HSBC WT21,LSE
EUN3.MU,ISHS GLB GOV B G-CT,MUN
AGRG.L,UBS AG. London Branch,LSE
VEFP.HM,MKT VECTORS GAMING,HAM
HYD,Market Vectors High-Yield Municipal ETF,PCX
10280250.DU,DK MSCI MC US,DUS
C076.F,COMS S600 TECH IC,FRA
SPYP.SG,SSGA SPDR MA EUR-AC,STU
GBS.MI,GOLD/GOLD BULLION,MIL
ZSIL.SW,ZKB SILVERETF AACHF,EBS
2201273.BE,BANCA POPOLARE VRN,BER
94BG.L,SAUDI/HSBC 17,LSE
SJL,ProShares UltraShort Russell MidCap Val,PCX
WP0F.F,WPP 43 SRN,FRA
UXM.TO,First Asset MstarUSDivTgt50 ETF CADHComm,TOR
LVL,Guggenheim S&P; Global Div Opps Idx ETF,PCX
UBU3.F,UBS MSCI USA USD-A-,FRA
X021.DU,COMS M USA LG IC,DUS
DBX5.MU,DBXT MSCI TAIW 1C,MUN
DX22.MU,DBXT2 EONIA 1D,MUN
XSTR.MI,DBXT2 GBP CASH 1D,MIL
XMHC.BE,ISH L EMU MC C,BER
EPOL.MX,ISH MSCI PL CP,MEX
SCTO.L,ETFS COMMODITY SECURITIES LIMIT,LSE
TZV,iShares Target Date 2040,PCX
DXSC.DE,DBXT S E 600 BR 1C,GER
CEMG.F,ISHS MSCI EMCO G-CT,FRA
PNDX.LS,COMS NASDAQ 100 IC,LIS
IBCF.DU,ISHS S&P500; G-CT,DUS
13042405.DU,UBS ETF M PA SR AD,DUS
GAF,SPDR S&P; Emerging Middle East&Afr; ETF,PCX
KND15-16.TA,RE15/KSM SAL S16,TLV
77UU.L,RELCAPITAL/HSBC 16,LSE
H4ZC.F,HSBC MSCI JAP G-CT,FRA
51KU.L,ALDAR/HSBC 15 ELN,LSE
XB4S.DU,DBXT S&P; 500 EW 1C,DUS
X025.BE,COMS M EU MD IC,BER
C054.SW,COMS FR ES 50 IDD,EBS
540F.DE,AM MSCI BRAZ UC ETF,GER
11824299.DU,HSBC MSCI BRAZ G-CT,DUS
TRSY.L,SPDR_ Barclays US Treasury Bond ETF,LSE
EXI6.HM,ISHSSTXNA600REC,HAM
